,Year,Week,Position,Player,Team,Rank,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YAC/R,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
169,2021,2,TE,Jacob Harris,PHI,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
170,2021,2,TE,Sean McKeon,DAL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
171,2021,2,TE,Shane Zylstra,DET,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
172,2021,2,TE,Noah Togiai,PHI,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
173,2021,2,TE,Stephen Sullivan,CAR,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
174,2021,2,TE,Andrew Beck,HOU,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
175,2021,2,TE,Miller Forristall,LAR,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
176,2021,2,TE,Brycen Hopkins,LAR,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
177,2021,2,TE,Mitchell Wilcox,NE,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
178,2021,2,TE,Kevin Rader,TEN,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
179,2021,2,TE,Nick Vannett,LAC,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
180,2021,2,TE,Tyree Jackson,NYG,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
181,2021,2,TE,Tre' McKitty,BUF,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
182,2021,2,TE,Kenny Yeboah,NYJ,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
183,2021,2,TE,Kylen Granson,IND,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
184,2021,2,TE,Jimmy Graham,NO,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
185,2021,2,TE,Ross Dwelley,SF,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
186,2021,2,TE,Pharaoh Brown,SEA,82,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
187,2021,2,TE,Marcedes Lewis,CHI,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
188,2021,2,TE,Demetrius Harris,FA,84,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
189,2021,2,TE,Durham Smythe,MIA,85,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
190,2021,2,TE,Chris Manhertz,NYG,86,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
191,2021,2,TE,Darrell Daniels,FA,87,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
192,2021,2,TE,Johnny Mundt,MIN,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
193,2021,2,TE,Anthony Firkser,DET,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
194,2021,2,TE,Zach Gentry,LV,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
195,2021,2,TE,Donald Parham Jr.,LAC,91,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
196,2021,2,TE,Adam Trautman,DEN,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
197,2021,2,TE,Will Dissly,LAC,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
198,2021,2,TE,Eric Ebron,FA,94,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
199,2021,2,TE,Eric Tomlinson,IND,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
200,2021,2,TE,Evan Engram,JAC,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
201,2021,2,TE,Noah Gray,KC,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
202,2021,2,TE,Josiah Deguara,JAC,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
203,2021,2,TE,Tommy Tremble,CAR,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
204,2021,2,TE,Drew Sample,CIN,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
205,2021,2,TE,Ben Ellefson,FA,101,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
206,2021,2,TE,Adam Shaheen,FA,102,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
207,2021,2,TE,Giovanni Ricci,CLE,103,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
208,2021,2,TE,Parker Hesse,ATL,104,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
209,2021,2,TE,John Bates,WAS,105,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
210,2021,2,TE,Jack Stoll,NYG,106,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
211,2021,2,TE,Cole Kmet,CHI,107,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,0
212,2021,2,TE,Taysom Hill,NO,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
213,2021,2,TE,Jody Fortson,KC,109,0,0,0,11.0,7,7.0,0,0,4,4.0,2,2.0,0,0,0.0,1,0,0,1,0,0,0,0,0
214,2021,3,TE,Dalton Schultz,HOU,1,1,6,80,13.3,38,6.3,0,0.0,42,7.0,14,2.3,0,7,0.0,6,0,1,4,1,0,0,0,22
215,2021,3,TE,Tyler Conklin,NYJ,2,1,7,70,10.0,38,5.4,0,0.0,32,4.6,7,1.0,0,8,0.0,7,0,3,3,0,0,0,0,17
216,2021,3,TE,Zach Ertz,WAS,3,1,4,53,13.3,21,5.3,0,0.0,32,8.0,5,1.3,0,7,0.0,5,1,1,2,1,0,0,0,27
217,2021,3,TE,Dawson Knox,BUF,4,1,4,49,12.3,40,10.0,0,0.0,9,2.3,5,1.3,1,5,0.0,5,1,1,3,0,0,0,0,19
218,2021,3,TE,Mark Andrews,BAL,5,1,5,109,21.8,75,15.0,0,0.0,34,6.8,0,0.0,0,7,0.0,5,0,0,4,3,1,1,0,41
219,2021,3,TE,Travis Kelce,KC,6,1,7,104,14.9,71,10.1,0,0.0,33,4.7,19,2.7,0,11,0.0,8,1,0,4,2,0,0,0,28
220,2021,3,TE,George Kittle,SF,7,1,7,92,13.1,33,4.7,0,0.0,59,8.4,40,5.7,1,9,0.0,7,0,0,4,1,1,0,0,39
221,2021,3,TE,Tyler Higbee,LAR,8,1,5,40,8.0,3,0.6,0,0.0,37,7.4,6,1.2,0,5,0.0,5,0,2,2,0,0,0,0,12
222,2021,3,TE,Tommy Tremble,CAR,9,1,1,30,30.0,25,25.0,0,0.0,5,5.0,1,1.0,0,1,0.0,1,0,0,1,1,1,0,0,30
223,2021,3,TE,Mike Gesicki,CIN,10,1,10,86,8.6,67,6.7,0,0.0,19,1.9,2,0.2,0,12,0.0,10,0,0,2,1,0,0,0,27
224,2021,3,TE,Pat Freiermuth,PIT,11,1,3,22,7.3,13,4.3,0,0.0,9,3.0,3,1.0,0,5,0.0,4,1,2,1,0,0,0,0,15
225,2021,3,TE,Logan Thomas,FA,12,1,4,42,10.5,19,4.8,0,0.0,23,5.8,11,2.8,1,4,0.0,4,0,2,3,0,0,0,0,15
226,2021,3,TE,Austin Hooper,NE,13,1,2,19,9.5,19,9.5,0,0.0,0,0.0,0,0.0,0,3,0.0,2,0,1,1,0,0,0,0,13
227,2021,3,TE,Lee Smith,FA,14,1,3,7,2.3,2,0.7,0,0.0,5,1.7,2,0.7,0,3,0.0,3,0,1,0,0,0,0,0,3
228,2021,3,TE,Dallas Goedert,PHI,15,1,2,66,33.0,18,9.0,0,0.0,48,24.0,3,1.5,0,4,0.0,2,0,0,2,2,1,0,0,38
229,2021,3,TE,Rob Gronkowski,FA,16,1,4,55,13.8,28,7.0,0,0.0,27,6.8,4,1.0,0,7,0.0,6,2,1,2,1,0,0,0,26
230,2021,3,TE,Gerald Everett,CHI,17,1,5,54,10.8,17,3.4,0,0.0,37,7.4,15,3.0,3,5,0.0,5,0,0,3,0,0,0,0,17
231,2021,3,TE,Darren Waller,NYG,18,1,5,54,10.8,38,7.6,0,0.0,16,3.2,2,0.4,0,7,0.0,5,0,0,2,1,0,0,0,23
232,2021,3,TE,Will Dissly,LAC,19,1,1,39,39.0,9,9.0,0,0.0,30,30.0,18,18.0,1,1,0.0,1,0,0,1,1,1,0,0,39
233,2021,3,TE,Hunter Henry,NE,20,1,5,36,7.2,29,5.8,0,0.0,7,1.4,0,0.0,0,6,0.0,5,0,0,0,0,0,0,0,9
234,2021,3,TE,Darren Fells,FA,21,1,2,35,17.5,14,7.0,0,0.0,21,10.5,0,0.0,0,3,0.0,2,0,0,2,1,0,0,0,24
235,2021,3,TE,Cameron Brate,FA,22,1,4,35,8.8,12,3.0,0,0.0,23,5.8,3,0.8,0,5,0.0,4,0,1,1,0,0,0,0,17
236,2021,3,TE,Kyle Pitts,ATL,23,1,2,35,17.5,26,13.0,0,0.0,9,4.5,2,1.0,0,3,0.0,2,0,1,2,1,0,0,0,25
237,2021,3,TE,Jordan Akins,CLE,24,1,4,32,8.0,18,4.5,0,0.0,14,3.5,6,1.5,1,5,0.0,5,0,0,2,0,0,0,0,12
238,2021,3,TE,Geoff Swaim,ARI,25,1,3,27,9.0,3,1.0,0,0.0,24,8.0,0,0.0,0,4,0.0,4,1,1,1,1,0,0,0,26
239,2021,3,TE,Jared Cook,FA,26,1,2,27,13.5,16,8.0,0,0.0,11,5.5,3,1.5,0,3,0.0,3,1,0,1,1,0,0,0,21
240,2021,3,TE,Dan Arnold,FA,27,1,2,23,11.5,15,7.5,0,0.0,8,4.0,0,0.0,0,4,0.0,4,0,1,2,0,0,0,0,12
241,2021,3,TE,Donald Parham Jr.,LAC,28,1,1,19,19.0,12,12.0,0,0.0,7,7.0,4,4.0,0,1,0.0,1,0,0,1,0,0,0,0,19
242,2021,3,TE,Maxx Williams,FA,29,1,3,19,6.3,12,4.0,0,0.0,7,2.3,5,1.7,0,3,0.0,3,0,0,0,0,0,0,0,7
243,2021,3,TE,Noah Fant,SEA,30,1,2,15,7.5,4,2.0,0,0.0,11,5.5,0,0.0,0,3,0.0,2,0,1,0,0,0,0,0,9
244,2021,3,TE,Jacob Hollister,FA,31,1,2,15,7.5,15,7.5,0,0.0,0,0.0,0,0.0,0,6,0.0,3,1,1,0,0,0,0,0,9
245,2021,3,TE,Mo Alie-Cox,IND,32,1,2,14,7.0,-7,-3.5,0,0.0,21,10.5,8,4.0,0,2,0.0,2,0,0,1,0,0,0,0,11
246,2021,3,TE,Blake Jarwin,FA,33,1,2,14,7.0,5,2.5,0,0.0,9,4.5,7,3.5,0,2,0.0,2,0,0,0,0,0,0,0,8
247,2021,3,TE,Tyler Kroft,MIA,34,1,2,12,6.0,11,5.5,0,0.0,1,0.5,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,8
248,2021,3,TE,Cole Kmet,CHI,35,1,1,11,11.0,6,6.0,0,0.0,5,5.0,0,0.0,0,4,0.0,1,0,0,1,0,0,0,0,11
249,2021,3,TE,O.J. Howard,FA,36,1,1,11,11.0,4,4.0,0,0.0,7,7.0,8,8.0,1,1,0.0,1,0,0,1,0,0,0,0,11
250,2021,3,TE,T.J. Hockenson,MIN,37,1,2,10,5.0,8,4.0,0,0.0,2,1.0,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,5
251,2021,3,TE,Jack Doyle,FA,38,1,1,10,10.0,10,10.0,0,0.0,0,0.0,0,0.0,0,2,0.0,2,1,0,1,0,0,0,0,10
252,2021,3,TE,Kaden Smith,FA,39,1,1,9,9.0,5,5.0,0,0.0,4,4.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,9
253,2021,3,TE,Foster Moreau,NO,40,1,1,8,8.0,3,3.0,0,0.0,5,5.0,3,3.0,0,2,0.0,1,0,0,0,0,0,0,0,8
254,2021,3,TE,MyCole Pruitt,PIT,41,1,1,7,7.0,7,7.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,7
255,2021,3,TE,Josh Oliver,MIN,42,1,1,6,6.0,4,4.0,0,0.0,2,2.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,6
256,2021,3,TE,Robert Tonyan,CHI,43,1,1,6,6.0,-1,-1.0,0,0.0,7,7.0,2,2.0,0,1,0.0,1,0,1,0,0,0,0,0,6
257,2021,3,TE,Albert Okwuegbunam Jr.,PHI,44,1,1,6,6.0,3,3.0,0,0.0,3,3.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,6
258,2021,3,TE,Blake Bell,KC,45,1,1,6,6.0,-1,-1.0,0,0.0,7,7.0,4,4.0,0,1,0.0,1,0,0,0,0,0,0,0,6
259,2021,3,TE,Noah Gray,KC,46,1,1,5,5.0,-3,-3.0,0,0.0,8,8.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,5
260,2021,3,TE,Ryan Griffin,FA,47,1,1,5,5.0,4,4.0,0,0.0,1,1.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,5
261,2021,3,TE,Jonnu Smith,MIA,48,1,1,4,4.0,-4,-4.0,0,0.0,8,8.0,0,0.0,0,6,0.0,3,2,1,0,0,0,0,0,4
262,2021,3,TE,Josiah Deguara,JAC,49,1,1,4,4.0,0,0.0,0,0.0,4,4.0,1,1.0,0,1,0.0,1,0,0,0,0,0,0,0,4
263,2021,3,TE,Tommy Hudson,NO,50,1,1,3,3.0,-5,-5.0,0,0.0,8,8.0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,0,3
264,2021,3,TE,Tommy Sweeney,FA,51,1,2,2,1.0,1,0.5,0,0.0,1,0.5,0,0.0,0,2,0.0,2,0,0,0,0,0,0,0,1
265,2021,3,TE,Evan Engram,JAC,52,1,2,21,10.5,18,9.0,0,0.0,3,1.5,0,0.0,0,6,0.0,2,0,1,1,0,0,0,0,13
266,2021,3,TE,Jacob Harris,PHI,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
267,2021,3,TE,Juwan Johnson,NO,54,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
268,2021,3,TE,Brock Wright,DET,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
269,2021,3,TE,Hunter Long,LAR,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
270,2021,3,TE,Tyler Davis,GB,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
271,2021,3,TE,Charlie Woerner,ATL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
272,2021,3,TE,Colby Parkinson,LAR,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
273,2021,3,TE,Trevon Wesco,TEN,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
274,2021,3,TE,Kylen Granson,IND,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
275,2021,3,TE,Jesper Horsted,LV,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
276,2021,3,TE,Noah Togiai,PHI,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
277,2021,3,TE,Stephen Sullivan,CAR,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
278,2021,3,TE,Andrew Beck,HOU,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
279,2021,3,TE,Miller Forristall,LAR,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
280,2021,3,TE,Brycen Hopkins,LAR,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
281,2021,3,TE,Mitchell Wilcox,NE,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
282,2021,3,TE,Shane Zylstra,DET,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
283,2021,3,TE,Brevin Jordan,HOU,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
284,2021,3,TE,Nick Vannett,LAC,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
285,2021,3,TE,Tyree Jackson,NYG,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
286,2021,3,TE,Tre' McKitty,BUF,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
287,2021,3,TE,Kenny Yeboah,NYJ,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
288,2021,3,TE,Kevin Rader,TEN,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
289,2021,3,TE,Sean McKeon,DAL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
290,2021,3,TE,Ross Dwelley,SF,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
291,2021,3,TE,Jimmy Graham,NO,78,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
292,2021,3,TE,Johnny Mundt,MIN,79,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
293,2021,3,TE,David Njoku,CLE,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
294,2021,3,TE,Demetrius Harris,FA,81,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
295,2021,3,TE,Durham Smythe,MIA,82,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
296,2021,3,TE,Chris Manhertz,NYG,83,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
297,2021,3,TE,Darrell Daniels,FA,84,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
298,2021,3,TE,Pharaoh Brown,SEA,85,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
299,2021,3,TE,Stephen Anderson,LAC,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
300,2021,3,TE,Marcedes Lewis,CHI,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
301,2021,3,TE,Zach Gentry,LV,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
302,2021,3,TE,Eric Saubert,SF,89,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
303,2021,3,TE,Adam Trautman,DEN,90,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,1,0,0,0,0,0,0
304,2021,3,TE,Hayden Hurst,LAC,91,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0
305,2021,3,TE,C.J. Uzomah,PHI,92,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0
306,2021,3,TE,Eric Ebron,FA,93,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3,0.0,0,1,1,0,0,0,0,0,0
307,2021,3,TE,Giovanni Ricci,CLE,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
308,2021,3,TE,Jesse James,FA,95,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
309,2021,3,TE,Drew Sample,CIN,96,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
310,2021,3,TE,Luke Farrell,JAC,97,1,1,-1,-1.0,3,3.0,0,0.0,-4,-4.0,0,0.0,0,1,0.0,1,0,0,0,0,0,0,0,0
311,2021,3,TE,Adam Shaheen,FA,98,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
312,2021,3,TE,Parker Hesse,ATL,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
313,2021,3,TE,Anthony Firkser,DET,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
314,2021,3,TE,John Bates,WAS,101,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
315,2021,3,TE,Jack Stoll,NYG,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
316,2021,3,TE,Harrison Bryant,LV,103,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0
317,2021,3,TE,Ian Thomas,CAR,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
318,2021,3,TE,Eric Tomlinson,IND,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
319,2021,3,TE,Taysom Hill,NO,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
320,2021,3,TE,Jody Fortson,KC,107,0,0,0,3.5,6,3.0,0,0,1,0.5,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0
321,2021,4,TE,C.J. Uzomah,PHI,1,1,5,95,19.0,29,5.8,0,0.0,66,13.2,9,1.8,1,6,0.0,5,0,0,3,3,1,0,0,31
322,2021,4,TE,Mo Alie-Cox,IND,2,1,3,42,14.0,32,10.7,0,0.0,10,3.3,0,0.0,0,5,0.0,3,0,3,2,1,0,0,0,28
323,2021,4,TE,Dawson Knox,BUF,3,1,5,37,7.4,9,1.8,0,0.0,28,5.6,8,1.6,0,8,0.0,5,0,4,1,1,0,0,0,25
324,2021,4,TE,Jared Cook,FA,4,1,6,70,11.7,49,8.2,0,0.0,21,3.5,7,1.2,0,7,0.0,7,0,1,4,1,0,0,0,22
325,2021,4,TE,Maxx Williams,FA,5,1,5,66,13.2,19,3.8,0,0.0,47,9.4,7,1.4,0,5,0.0,5,0,1,3,1,0,0,0,25
326,2021,4,TE,Dalton Schultz,HOU,6,1,6,58,9.7,13,2.2,0,0.0,45,7.5,7,1.2,0,8,0.0,6,0,2,3,0,0,0,0,18
327,2021,4,TE,Mike Gesicki,CIN,7,1,5,57,11.4,47,9.4,0,0.0,10,2.0,0,0.0,0,6,0.0,5,0,1,2,2,0,0,0,22
328,2021,4,TE,Dallas Goedert,PHI,8,1,5,56,11.2,30,6.0,0,0.0,26,5.2,6,1.2,0,5,0.0,5,0,1,3,1,0,0,0,21
329,2021,4,TE,Darren Waller,NYG,9,1,4,50,12.5,40,10.0,0,0.0,10,2.5,1,0.3,0,7,0.0,5,1,1,2,1,0,0,0,21
330,2021,4,TE,Noah Fant,SEA,10,1,6,46,7.7,23,3.8,0,0.0,23,3.8,3,0.5,0,10,0.0,6,0,1,2,0,0,0,0,14
331,2021,4,TE,Hunter Henry,NE,11,1,4,32,8.0,25,6.3,0,0.0,7,1.8,4,1.0,1,5,0.0,4,0,1,1,0,0,0,0,11
332,2021,4,TE,Ross Dwelley,SF,12,1,1,21,21.0,21,21.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0,0,1,1,0,0,0,21
333,2021,4,TE,Juwan Johnson,NO,13,1,2,20,10.0,20,10.0,0,0.0,0,0.0,0,0.0,0,3,0.0,2,0,1,1,0,0,0,0,15
334,2021,4,TE,Blake Jarwin,FA,14,1,1,18,18.0,7,7.0,0,0.0,11,11.0,2,2.0,0,3,0.0,1,0,1,1,0,0,0,0,18
335,2021,4,TE,Donald Parham Jr.,LAC,15,1,2,17,8.5,4,2.0,0,0.0,13,6.5,3,1.5,0,3,0.0,2,0,1,1,0,0,0,0,13
336,2021,4,TE,Jonnu Smith,MIA,16,1,3,14,4.7,-6,-2.0,0,0.0,20,6.7,0,0.0,0,5,0.0,3,0,3,1,0,0,0,0,12
337,2021,4,TE,Mark Andrews,BAL,17,1,5,67,13.4,60,12.0,0,0.0,7,1.4,0,0.0,0,8,0.0,5,0,2,4,1,0,0,0,24
338,2021,4,TE,Zach Ertz,WAS,18,1,6,60,10.0,31,5.2,0,0.0,29,4.8,13,2.2,1,8,0.0,7,1,3,2,0,0,0,0,19
339,2021,4,TE,Kyle Pitts,ATL,19,1,4,50,12.5,41,10.3,0,0.0,9,2.3,4,1.0,0,9,0.0,5,0,3,3,0,0,0,0,15
340,2021,4,TE,T.J. Hockenson,MIN,20,1,4,42,10.5,14,3.5,0,0.0,28,7.0,12,3.0,1,8,0.0,4,0,1,2,1,0,0,0,22
