,Year,Week,Position,Player,Team,Rank,G,ATT,YDS,Y/ATT,YBCON,YBCON/ATT,YACON,YACON,YACON/ATT,BRKTKL,TK LOSS,TK LOSS YDS,LNG TD,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG,REC,TGT,RZ TGT,YACON,YACON
4338,2022,13,RB,Jashaun Corbin,NYG,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,2022,13,RB,Raheem Blackshear,CAR,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,2022,13,RB,La'Mical Perine,KC,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,2022,13,RB,Spencer Brown,CAR,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,2022,13,RB,Salvon Ahmed,MIA,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,2022,13,RB,Isaiah Spiller,LAC,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,2022,13,RB,Bryant Koback,FA,100,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,2022,13,RB,Ronnie Rivers,LAR,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,2022,13,RB,Keaontay Ingram,KC,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,2022,13,RB,Kene Nwangwu,MIN,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,2022,13,RB,JaMycal Hasty,NE,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,2022,13,RB,Patrick Ricard,BAL,105,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4350,2022,13,RB,D'Ernest Johnson,JAC,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,2022,13,RB,Jakob Johnson,LV,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,2022,13,RB,Travis Homer,CHI,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,2022,13,RB,Chase Edmonds,TB,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,2022,13,RB,Rashaad Penny,PHI,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,2022,13,RB,James Conner,ARI,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,2022,13,RB,Eno Benjamin,NO,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,2022,13,RB,Joe Mixon,HOU,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,2022,13,RB,D'Onta Foreman,CLE,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,2022,13,RB,C.J. Ham,MIN,115,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,2022,13,RB,Michael Burton,DEN,116,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,2022,13,RB,Brandon Bolden,LV,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,2022,13,RB,Clyde Edwards-Helaire,KC,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,2022,13,RB,Rico Dowdle,DAL,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,2022,13,RB,J.K. Dobbins,LAC,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,2022,13,RB,Khari Blasingame,CHI,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,2022,13,RB,Pierre Strong Jr.,CLE,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,2022,13,RB,Hassan Haskins,TEN,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,2022,13,RB,Avery Williams,ATL,124,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,2022,13,RB,Tyrion Davis-Price,PHI,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,2022,13,RB,Reggie Gilliam,BUF,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,2022,13,RB,Craig Reynolds,DET,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,2022,13,RB,Dwayne Washington,DEN,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,2022,13,RB,Trestan Ebner,FA,129,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,2022,13,RB,Chuba Hubbard,CAR,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,2022,13,RB,Zander Horvath,NO,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,2022,13,RB,Gary Brightwell,NYG,132,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,2022,13,RB,Breece Hall,NYJ,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,2022,13,RB,Elijah Mitchell,SF,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,2022,13,RB,Khalil Herbert,CHI,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,2022,13,RB,Javonte Williams,DEN,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,2022,13,RB,Michael Carter,ARI,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,2022,13,RB,Demetric Felton Jr.,CIN,138,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4383,2022,13,RB,Jermar Jefferson,DET,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,2022,13,RB,Jonathan Ward,TEN,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,2022,13,RB,Tyler Badie,DEN,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,2022,14,RB,Miles Sanders,CAR,1,1,17,144,8.5,113,6.6,31,4,1.8,1,0,0,40,5,2,1,1,0,40,1,3,0,31,4
4387,2022,14,RB,Christian McCaffrey,SF,2,1,14,119,8.5,84,6.0,35,0,2.5,0,2,-2,38,5,2,1,0,0,38,2,3,0,35,0
4388,2022,14,RB,Jerick McKinnon,KC,3,1,6,22,3.7,18,3.0,4,1,0.7,1,0,0,0,0,0,0,0,0,7,7,9,1,4,1
4389,2022,14,RB,Tony Pollard,TEN,4,1,10,42,4.2,19,1.9,23,6,2.3,1,2,-5,11,3,0,0,0,0,18,4,5,2,23,6
4390,2022,14,RB,J.K. Dobbins,LAC,5,1,15,120,8.0,90,6.0,30,0,2.0,3,0,0,4,3,1,1,1,0,44,0,0,0,30,0
4391,2022,14,RB,Derrick Henry,BAL,6,1,17,121,7.1,63,3.7,58,1,3.4,2,1,-1,3,3,2,1,1,1,50,3,5,1,58,1
4392,2022,14,RB,Josh Jacobs,GB,7,1,27,99,3.7,38,1.4,61,4,2.3,0,1,-5,1,2,0,0,0,0,15,2,2,0,61,4
4393,2022,14,RB,James Conner,ARI,8,1,15,85,5.7,30,2.0,55,11,3.7,1,0,0,10,2,1,0,0,0,23,6,7,0,55,11
4394,2022,14,RB,Austin Ekeler,WAS,9,1,15,45,3.0,10,0.7,35,23,2.3,0,2,-2,1,3,0,0,0,0,12,8,8,3,35,23
4395,2022,14,RB,Chuba Hubbard,CAR,10,1,14,74,5.3,41,2.9,33,0,2.4,2,0,0,2,3,0,0,0,0,12,3,3,0,33,0
4396,2022,14,RB,Pierre Strong Jr.,CLE,11,1,5,70,14.0,58,11.6,12,2,2.4,0,0,0,3,2,1,1,1,0,44,2,2,0,12,2
4397,2022,14,RB,Ezekiel Elliott,NE,12,1,15,62,4.1,20,1.3,42,0,2.8,1,1,-1,2,1,1,0,0,0,25,3,5,0,42,0
4398,2022,14,RB,Marlon Mack,ARI,13,1,3,15,5.0,13,4.3,2,30,0.7,0,0,0,0,0,0,0,0,0,6,2,3,0,2,30
4399,2022,14,RB,Zonovan Knight,DET,14,1,17,71,4.2,47,2.8,24,6,1.4,0,2,-3,13,4,0,0,0,0,13,2,2,0,24,6
4400,2022,14,RB,Dameon Pierce,HOU,15,1,22,78,3.5,36,1.6,42,0,1.9,1,1,-1,1,1,1,0,0,0,24,0,0,0,42,0
4401,2022,14,RB,Najee Harris,PIT,16,1,12,33,2.8,21,1.8,12,0,1.0,0,0,0,1,0,0,0,0,0,8,2,3,1,12,0
4402,2022,14,RB,Raheem Blackshear,CAR,17,1,4,32,8.0,11,2.8,21,0,5.3,0,0,0,8,1,0,0,0,0,16,1,1,0,21,0
4403,2022,14,RB,Joe Mixon,HOU,18,1,14,96,6.9,30,2.1,66,4,4.7,0,1,-3,0,3,1,1,1,0,40,2,2,0,66,4
4404,2022,14,RB,Boston Scott,PHI,19,1,6,33,5.5,31,5.2,2,0,0.3,0,1,-1,3,2,0,0,0,0,11,1,1,0,2,0
4405,2022,14,RB,Isiah Pacheco,KC,20,1,13,70,5.4,54,4.2,16,0,1.2,1,0,0,0,2,0,0,0,0,10,3,3,0,16,0
4406,2022,14,RB,Justin Jackson,FA,21,1,4,19,4.8,0,0.0,0,3,0.0,0,0,0,15,1,0,0,0,0,15,1,1,0,0,3
4407,2022,14,RB,Kevin Harris,NE,22,1,8,26,3.3,10,1.3,16,0,2.0,1,2,-6,14,1,0,0,0,0,14,0,0,0,16,0
4408,2022,14,RB,Samaje Perine,DEN,23,1,4,22,5.5,9,2.3,13,1,3.3,1,0,0,6,1,0,0,0,0,14,1,5,2,13,1
4409,2022,14,RB,Cam Akers,MIN,24,1,12,42,3.5,22,1.8,20,0,1.7,0,1,-2,1,0,0,0,0,0,9,1,1,1,20,0
4410,2022,14,RB,Dalvin Cook,BAL,25,1,15,23,1.5,19,1.3,4,0,0.3,0,3,-7,1,0,0,0,0,0,5,1,2,1,4,0
4411,2022,14,RB,D'Onta Foreman,CLE,26,1,21,74,3.5,48,2.3,26,0,1.2,2,1,-1,0,1,0,0,0,0,11,1,1,0,26,0
4412,2022,14,RB,Gus Edwards,LAC,27,1,13,66,5.1,45,3.5,21,0,1.6,1,1,-1,0,1,0,0,0,0,16,0,0,0,21,0
4413,2022,14,RB,Rachaad White,TB,28,1,13,56,4.3,44,3.4,12,4,0.9,0,2,-5,0,0,0,0,0,0,9,5,5,0,12,4
4414,2022,14,RB,Jordan Mason,SF,29,1,11,56,5.1,27,2.5,29,0,2.6,0,2,-5,0,3,0,0,0,0,18,0,0,0,29,0
4415,2022,14,RB,Nick Chubb,CLE,30,1,14,34,2.4,16,1.1,18,4,1.3,0,2,-5,0,1,0,0,0,0,13,3,3,0,18,4
4416,2022,14,RB,Saquon Barkley,PHI,31,1,9,28,3.1,13,1.4,15,10,1.7,0,1,-4,0,0,0,0,0,0,9,2,2,0,15,10
4417,2022,14,RB,Leonard Fournette,FA,32,1,4,13,3.3,7,1.8,6,6,1.5,0,0,0,0,0,0,0,0,0,8,6,7,0,6,6
4418,2022,14,RB,Raheem Mostert,MIA,33,1,11,37,3.4,15,1.4,22,1,2.0,0,0,0,0,1,0,0,0,0,13,1,1,0,22,1
4419,2022,14,RB,Devin Singletary,NYG,34,1,8,39,4.9,25,3.1,14,0,1.8,0,0,0,0,2,0,0,0,0,16,1,2,0,14,0
4420,2022,14,RB,Gary Brightwell,NYG,35,1,5,23,4.6,16,3.2,7,8,1.4,0,0,0,0,1,0,0,0,0,13,2,3,1,7,8
4421,2022,14,RB,D'Andre Swift,CHI,36,1,6,21,3.5,16,2.3,7,1,1.0,0,1,-1,0,0,0,0,0,0,9,3,4,0,7,1
4422,2022,14,RB,Jamaal Williams,NO,37,1,16,37,2.3,35,2.2,2,0,0.1,0,2,-3,0,0,0,0,0,0,8,0,1,0,2,0
4423,2022,14,RB,Joshua Kelley,LAC,38,1,4,29,7.3,14,3.5,15,2,3.8,0,0,0,0,1,1,0,0,0,22,1,2,0,15,2
4424,2022,14,RB,Travis Homer,CHI,39,1,9,26,2.9,12,1.3,14,0,1.6,1,1,-2,0,1,0,0,0,0,16,2,3,0,14,0
4425,2022,14,RB,Travis Etienne Jr.,JAC,40,1,17,32,1.9,12,0.7,20,0,1.2,0,5,-11,0,0,0,0,0,0,7,0,0,0,20,0
4426,2022,14,RB,Latavius Murray,BUF,41,1,8,32,4.0,21,2.6,11,0,1.4,0,0,0,0,0,0,0,0,0,8,3,5,0,11,0
4427,2022,14,RB,Kyren Williams,LAR,42,1,3,19,6.3,10,3.3,9,0,3.0,0,0,0,0,0,0,0,0,0,9,1,2,0,9,0
4428,2022,14,RB,Mike Boone,CAR,43,1,3,2,0.7,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
4429,2022,14,RB,Jaylen Warren,PIT,44,1,3,11,3.7,4,1.3,7,13,2.3,1,1,-1,0,0,0,0,0,0,8,2,3,1,7,13
4430,2022,14,RB,Jeff Wilson Jr.,MIA,45,1,4,26,6.5,17,4.3,9,0,2.3,0,1,-3,0,1,1,0,0,0,20,0,0,0,9,0
4431,2022,14,RB,Corey Clement,FA,46,1,0,0,nan,0,0.0,0,16,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16
4432,2022,14,RB,Ameer Abdullah,LV,47,1,0,0,nan,0,0.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4
4433,2022,14,RB,Malcolm Brown,FA,48,1,1,5,5.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0
4434,2022,14,RB,James Cook,BUF,49,1,4,6,1.5,0,0.0,0,0,0.0,0,1,-2,0,0,0,0,0,0,4,1,1,0,0,0
4435,2022,14,RB,Matt Breida,NYG,50,1,3,6,2.0,5,1.7,1,3,0.3,0,1,-1,0,0,0,0,0,0,5,2,4,0,1,3
4436,2022,14,RB,JaMycal Hasty,NE,51,1,4,13,3.3,7,1.8,6,0,1.5,0,1,-1,0,1,0,0,0,0,10,0,0,0,6,0
4437,2022,14,RB,Kareem Hunt,CLE,52,1,4,6,1.5,2,0.5,4,2,1.0,0,0,0,0,0,0,0,0,0,4,2,4,1,4,2
4438,2022,14,RB,Rhamondre Stevenson,NE,53,1,3,8,2.7,3,1.0,5,1,1.7,1,0,0,0,0,0,0,0,0,4,2,3,0,5,1
4439,2022,14,RB,C.J. Ham,MIN,54,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4440,2022,14,RB,Zamir White,LV,55,1,3,9,3.0,4,1.3,5,0,1.7,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0
4441,2022,14,RB,Trayveon Williams,CIN,56,1,1,2,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
4442,2022,14,RB,Julius Chestnut,TEN,57,1,0,0,nan,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
4443,2022,14,RB,Nyheim Hines,CLE,58,1,1,3,3.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0
4444,2022,14,RB,Kyle Juszczyk,SF,59,1,0,0,nan,0,0.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5
4445,2022,14,RB,Benny Snell Jr.,FA,60,1,2,4,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4446,2022,14,RB,Patrick Ricard,BAL,61,1,1,2,2.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4447,2022,14,RB,Kenyan Drake,FA,62,1,1,1,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
4448,2022,14,RB,Tony Jones Jr.,ARI,63,1,1,2,2.0,1,1.0,1,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0
4449,2022,14,RB,Rex Burkhead,FA,64,1,2,-3,-1.5,0,0.0,0,0,0.0,0,2,-3,0,0,0,0,0,0,0,1,1,0,0,0
4450,2022,14,RB,Keaontay Ingram,KC,65,1,1,1,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4451,2022,14,RB,Dare Ogunbowale,FA,66,1,1,-3,-3.0,0,0.0,0,0,0.0,0,1,-3,0,0,0,0,0,0,0,2,2,0,0,0
4452,2022,14,RB,Salvon Ahmed,MIA,67,1,1,1,1.0,0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4453,2022,14,RB,Jakob Johnson,LV,68,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4454,2022,14,RB,Eno Benjamin,NO,69,1,3,1,0.3,0,0.0,0,0,0.0,0,1,-4,0,0,0,0,0,0,4,0,0,0,0,0
4455,2022,14,RB,Alexander Mattison,LV,70,1,2,-1,-0.5,0,0.0,0,0,0.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
4456,2022,14,RB,Myles Gaskin,MIN,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,2022,14,RB,Darrynton Evans,BUF,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,2022,14,RB,Jake Funk,DET,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,2022,14,RB,Patrick Taylor Jr.,SF,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,2022,14,RB,Jashaun Corbin,NYG,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,2022,14,RB,Snoop Conner,DAL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,2022,14,RB,Trey Sermon,IND,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,2022,14,RB,Ke'Shawn Vaughn,NE,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,2022,14,RB,Keith Smith,ATL,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,2022,14,RB,Godwin Igwebuike,PIT,80,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,2022,14,RB,Chris Evans,CIN,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,2022,14,RB,Jaret Patterson,LAC,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,2022,14,RB,Khari Blasingame,CHI,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,2022,14,RB,Royce Freeman,DAL,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,2022,14,RB,Ronnie Rivers,LAR,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,2022,14,RB,Malik Davis,DAL,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,2022,14,RB,Spencer Brown,CAR,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,2022,14,RB,La'Mical Perine,KC,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,2022,14,RB,J.J. Taylor,HOU,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,2022,14,RB,Isaiah Spiller,LAC,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,2022,14,RB,Tyler Allgeier,ATL,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,2022,14,RB,Ben Mason,LAC,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,2022,14,RB,Brian Robinson Jr.,WAS,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,2022,14,RB,Ty Chandler,MIN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,2022,14,RB,Brittain Brown,LV,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,2022,14,RB,Kene Nwangwu,MIN,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,2022,14,RB,Hassan Haskins,TEN,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,2022,14,RB,Chase Edmonds,TB,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,2022,14,RB,Clyde Edwards-Helaire,KC,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,2022,14,RB,Zack Moss,CIN,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,2022,14,RB,Jonathan Taylor,IND,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,2022,14,RB,D'Ernest Johnson,JAC,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,2022,14,RB,Alec Ingold,MIA,103,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4489,2022,14,RB,Justice Hill,BAL,104,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,2022,14,RB,David Montgomery,DET,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,2022,14,RB,Dontrell Hilliard,FA,106,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,2022,14,RB,DeeJay Dallas,ARI,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,2022,14,RB,Rashaad Penny,PHI,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,2022,14,RB,Aaron Jones,MIN,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,2022,14,RB,Alvin Kamara,NO,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,2022,14,RB,Jonathan Williams,WAS,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,2022,14,RB,Michael Burton,DEN,112,1,1,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,2022,14,RB,Cordarrelle Patterson,PIT,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,2022,14,RB,Brandon Bolden,LV,114,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,2022,14,RB,AJ Dillon,GB,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,2022,14,RB,Antonio Gibson,NE,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,2022,14,RB,Adam Prentice,NO,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,2022,14,RB,Avery Williams,ATL,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,2022,14,RB,Kenneth Walker III,SEA,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,2022,14,RB,Tyrion Davis-Price,PHI,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,2022,14,RB,Deon Jackson,NYG,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,2022,14,RB,Reggie Gilliam,BUF,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,2022,14,RB,Craig Reynolds,DET,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,2022,14,RB,Ty Johnson,BUF,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,2022,14,RB,Dwayne Washington,DEN,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,2022,14,RB,James Robinson,NO,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,2022,14,RB,Zander Horvath,NO,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,2022,14,RB,Kenneth Gainwell,PHI,128,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4514,2022,14,RB,Taiwan Jones,FA,129,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,2022,14,RB,Breece Hall,NYJ,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,2022,14,RB,Jerome Ford,CLE,131,1,0,0,nan,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,2022,14,RB,Elijah Mitchell,SF,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
