,Year,Week,Position,Player,Team,Inside,Rank,ATT,RUSH YDS,Y/A,RUSH TD,RUSH PCT,REC,TGT,REC PCT,REC YDS,Y/R,REC TD,TGT PCT,FL,G,FPTS,FPTS/G,ROST %
1634,2021,11,RB,Rex Burkhead,FA,10,19,2,3,1.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.1
1635,2021,11,RB,Peyton Barber,FA,10,20,1,3,3.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.01
1636,2021,11,RB,Joe Mixon,HOU,10,21,2,3,1.5,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.99
1637,2021,11,RB,Antonio Gibson,NE,10,22,2,2,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.66
1638,2021,11,RB,Samaje Perine,DEN,10,23,1,1,1.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.13
1639,2021,11,RB,Alexander Mattison,LV,10,24,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.41
1640,2021,11,RB,Michael Carter,ARI,10,25,2,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.01
1641,2021,11,RB,Josh Jacobs,GB,10,26,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.97
1642,2021,11,RB,Kalen Ballage,FA,10,27,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
1643,2021,11,RB,Alex Collins,FA,10,28,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.19
1644,2021,11,RB,Tevin Coleman,FA,10,29,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
1645,2021,11,RB,Kyle Juszczyk,SF,10,30,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.02
1646,2021,11,RB,Jeff Wilson Jr.,MIA,10,31,2,-2,-1.0,0,1.0,0,1,0.0,0,0,0,0.5,0,1,-0.2,-0.2,0.07
1647,2021,11,RB,Mark Ingram II,FA,10,32,1,-2,-2.0,0,1.0,0,1,0.0,0,0,0,1.0,0,1,-0.2,-0.2,0.0
1648,2021,11,RB,Phillip Lindsay,FA,10,33,1,-3,-3.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,-0.3,-0.3,0.0
1649,2021,11,RB,Jonathan Taylor,IND,5,1,3,6,2.0,3,1.0,0,0,0.0,0,0,0,0.0,0,1,18.6,18.6,0.99
1650,2021,11,RB,Myles Gaskin,MIN,5,2,3,0,0.0,0,1.0,1,1,1.0,5,5.0,1,1.0,0,1,7.5,7.5,0.0
1651,2021,11,RB,Nick Chubb,CLE,5,3,0,0,0,0,0.0,1,1,1.0,5,5.0,1,1.0,0,1,7.5,7.5,0.55
1652,2021,11,RB,Austin Ekeler,WAS,5,4,1,5,5.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.5,6.5,0.92
1653,2021,11,RB,Devonta Freeman,FA,5,5,1,3,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.3,6.3,0.0
1654,2021,11,RB,DeeJay Dallas,ARI,5,6,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.01
1655,2021,11,RB,James Robinson,NO,5,7,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
1656,2021,11,RB,Dalvin Cook,BAL,5,8,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.1
1657,2021,11,RB,James Conner,ARI,5,9,3,1,0.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.9
1658,2021,11,RB,Najee Harris,PIT,5,10,2,1,0.5,1,1.0,0,1,0.0,0,0,0,0.5,0,1,6.1,6.1,0.9
1659,2021,11,RB,Clyde Edwards-Helaire,KC,5,11,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.22
1660,2021,11,RB,Miles Sanders,CAR,5,12,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.34
1661,2021,11,RB,Rex Burkhead,FA,5,13,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.1
1662,2021,11,RB,Tevin Coleman,FA,5,14,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0
1663,2021,11,RB,Kalen Ballage,FA,5,15,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
1664,2021,11,RB,Antonio Gibson,NE,5,16,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.66
1665,2021,11,RB,Michael Carter,ARI,5,17,1,-1,-1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
1666,2021,11,RB,Jeff Wilson Jr.,MIA,5,18,2,-2,-1.0,0,1.0,0,1,0.0,0,0,0,1.0,0,1,-0.2,-0.2,0.07
1667,2021,12,RB,Leonard Fournette,FA,20,1,7,15,2.1,2,0.88,2,2,1.0,9,4.5,1,1.0,0,1,22.4,22.4,0.02
1668,2021,12,RB,J.D. McKissic,FA,20,2,2,13,6.5,1,0.25,2,2,1.0,10,5.0,1,1.0,0,1,16.3,16.3,0.0
1669,2021,12,RB,Cordarrelle Patterson,PIT,20,3,3,30,10.0,2,0.75,0,0,0.0,0,0,0,0.0,0,1,15.0,15.0,0.01
1670,2021,12,RB,Joe Mixon,HOU,20,4,7,20,2.9,2,1.0,0,0,0.0,0,0,0,0.0,0,1,14.0,14.0,0.99
1671,2021,12,RB,Myles Gaskin,MIN,20,5,5,11,2.2,2,0.83,0,0,0.0,0,0,0,0.0,0,1,13.1,13.1,0.0
1672,2021,12,RB,Josh Jacobs,GB,20,6,6,28,4.7,1,0.75,0,0,0.0,0,0,0,0.0,0,1,8.8,8.8,0.97
1673,2021,12,RB,AJ Dillon,GB,20,7,5,12,2.4,0,0.83,1,1,1.0,5,5.0,1,1.0,0,1,8.7,8.7,0.4
1674,2021,12,RB,Austin Walter,LV,20,8,6,23,3.8,1,0.86,0,0,0.0,0,0,0,0.0,0,1,8.3,8.3,0.0
1675,2021,12,RB,Austin Ekeler,WAS,20,9,1,1,1.0,0,1.0,1,2,0.5,12,12.0,1,0.67,0,1,8.3,8.3,0.92
1676,2021,12,RB,Darrell Henderson Jr.,FA,20,10,1,2,2.0,0,1.0,1,1,1.0,6,6.0,1,1.0,0,1,7.8,7.8,0.03
1677,2021,12,RB,Damien Harris,FA,20,11,4,18,4.5,1,0.67,0,0,0.0,0,0,0,0.0,0,1,7.8,7.8,0.05
1678,2021,12,RB,Boston Scott,PHI,20,12,3,14,4.7,1,1.0,0,1,0.0,0,0,0,1.0,0,1,7.4,7.4,0.0
1679,2021,12,RB,Alexander Mattison,LV,20,13,4,12,3.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,7.2,7.2,0.41
1680,2021,12,RB,Jonathan Taylor,IND,20,14,4,9,2.3,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.99
1681,2021,12,RB,Javonte Williams,DEN,20,15,3,6,2.0,1,0.43,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.88
1682,2021,12,RB,Elijah Mitchell,SF,20,16,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.1
1683,2021,12,RB,Ronald Jones II,FA,20,17,1,1,1.0,1,0.12,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
1684,2021,12,RB,Ezekiel Elliott,NE,20,18,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.47
1685,2021,12,RB,Tony Pollard,TEN,20,19,1,5,5.0,0,0.5,2,2,1.0,19,9.5,0,1.0,0,1,4.4,4.4,0.93
1686,2021,12,RB,Devonta Freeman,FA,20,20,3,11,3.7,0,0.6,1,1,1.0,8,8.0,0,0.5,0,1,2.9,2.9,0.0
1687,2021,12,RB,Brandon Bolden,LV,20,21,0,0,0,0,0.0,1,1,1.0,11,11.0,0,1.0,0,1,2.1,2.1,0.0
1688,2021,12,RB,Kyle Juszczyk,SF,20,22,0,0,0,0,0.0,1,1,1.0,11,11.0,0,1.0,0,1,2.1,2.1,0.02
1689,2021,12,RB,Nyheim Hines,CLE,20,23,0,0,0,0,0.0,1,1,1.0,9,9.0,0,1.0,0,1,1.9,1.9,0.0
1690,2021,12,RB,Salvon Ahmed,MIA,20,24,0,0,0,0,0.0,1,1,1.0,9,9.0,0,1.0,0,1,1.9,1.9,0.01
1691,2021,12,RB,Antonio Gibson,NE,20,25,6,18,3.0,0,0.75,0,0,0.0,0,0,0,0.0,0,1,1.8,1.8,0.66
1692,2021,12,RB,D'Onta Foreman,CLE,20,26,6,17,2.8,0,0.86,0,0,0.0,0,0,0,0.0,0,1,1.7,1.7,0.19
1693,2021,12,RB,Devin Singletary,NYG,20,27,3,17,5.7,0,0.75,0,0,0.0,0,0,0,0.0,0,1,1.7,1.7,0.83
1694,2021,12,RB,Matt Breida,NYG,20,28,1,-1,-1.0,0,0.25,1,1,1.0,6,6.0,0,1.0,0,1,1.5,1.5,0.01
1695,2021,12,RB,Melvin Gordon III,FA,20,29,4,9,2.3,0,0.57,0,0,0.0,0,0,0,0.0,0,1,0.9,0.9,0.0
1696,2021,12,RB,Kenyan Drake,FA,20,30,2,8,4.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.0
1697,2021,12,RB,Tevin Coleman,FA,20,31,0,0,0,0,0.0,1,1,1.0,-3,-3.0,0,1.0,0,1,0.7,0.7,0.0
1698,2021,12,RB,Alex Collins,FA,20,32,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.19
1699,2021,12,RB,Dalvin Cook,BAL,20,33,2,4,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.1
1700,2021,12,RB,Latavius Murray,BUF,20,34,2,4,2.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.08
1701,2021,12,RB,Christian McCaffrey,SF,20,35,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,1.0
1702,2021,12,RB,Rhamondre Stevenson,NE,20,36,2,4,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.82
1703,2021,12,RB,James Robinson,NO,20,37,1,4,4.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1704,2021,12,RB,Aaron Jones,MIN,20,38,1,4,4.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.91
1705,2021,12,RB,Tony Jones Jr.,ARI,20,39,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1706,2021,12,RB,Carlos Hyde,FA,20,40,1,4,4.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1707,2021,12,RB,David Montgomery,DET,20,41,4,4,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.92
1708,2021,12,RB,David Johnson,FA,20,42,2,3,1.5,0,1.0,0,1,0.0,0,0,0,1.0,0,1,0.3,0.3,0.0
1709,2021,12,RB,Ty Johnson,BUF,20,43,1,2,2.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.01
1710,2021,12,RB,Phillip Lindsay,FA,20,44,1,1,1.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1711,2021,12,RB,Dontrell Hilliard,FA,20,45,1,1,1.0,0,0.14,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1712,2021,12,RB,Wayne Gallman Jr.,FA,20,46,1,1,1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1713,2021,12,RB,Joshua Kelley,LAC,20,47,0,0,0,0,0.0,0,1,0.0,0,0,0,0.33,0,1,0.0,0.0,0.07
1714,2021,12,RB,Dare Ogunbowale,FA,20,48,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
1715,2021,12,RB,Patrick Ricard,BAL,20,49,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
1716,2021,12,RB,Leonard Fournette,FA,15,1,6,11,1.8,2,0.86,2,2,1.0,9,4.5,1,1.0,0,1,22.0,22.0,0.02
1717,2021,12,RB,J.D. McKissic,FA,15,2,2,13,6.5,1,0.29,2,2,1.0,10,5.0,1,1.0,0,1,16.3,16.3,0.0
1718,2021,12,RB,Cordarrelle Patterson,PIT,15,3,2,19,9.5,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.9,13.9,0.01
1719,2021,12,RB,Joe Mixon,HOU,15,4,6,14,2.3,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.4,13.4,0.99
1720,2021,12,RB,Myles Gaskin,MIN,15,5,5,11,2.2,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.1,13.1,0.0
1721,2021,12,RB,AJ Dillon,GB,15,6,4,9,2.3,0,0.8,1,1,1.0,5,5.0,1,1.0,0,1,8.4,8.4,0.4
1722,2021,12,RB,Austin Ekeler,WAS,15,7,0,0,0,0,0.0,1,2,0.5,12,12.0,1,1.0,0,1,8.2,8.2,0.92
1723,2021,12,RB,Josh Jacobs,GB,15,8,5,19,3.8,1,0.83,0,0,0.0,0,0,0,0.0,0,1,7.9,7.9,0.97
1724,2021,12,RB,Darrell Henderson Jr.,FA,15,9,1,2,2.0,0,1.0,1,1,1.0,6,6.0,1,1.0,0,1,7.8,7.8,0.03
1725,2021,12,RB,Damien Harris,FA,15,10,3,18,6.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,7.8,7.8,0.05
1726,2021,12,RB,Boston Scott,PHI,15,11,3,14,4.7,1,1.0,0,1,0.0,0,0,0,1.0,0,1,7.4,7.4,0.0
1727,2021,12,RB,Alexander Mattison,LV,15,12,3,9,3.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.41
1728,2021,12,RB,Javonte Williams,DEN,15,13,3,6,2.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.88
1729,2021,12,RB,Jonathan Taylor,IND,15,14,1,4,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.99
1730,2021,12,RB,Austin Walter,LV,15,15,2,4,2.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.0
1731,2021,12,RB,Elijah Mitchell,SF,15,16,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.1
1732,2021,12,RB,Ronald Jones II,FA,15,17,1,1,1.0,1,0.14,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
1733,2021,12,RB,Ezekiel Elliott,NE,15,18,1,1,1.0,1,0.5,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.47
1734,2021,12,RB,Tony Pollard,TEN,15,19,1,5,5.0,0,0.5,1,1,1.0,13,13.0,0,1.0,0,1,2.8,2.8,0.93
1735,2021,12,RB,Devonta Freeman,FA,15,20,2,6,3.0,0,0.5,1,1,1.0,8,8.0,0,0.5,0,1,2.4,2.4,0.0
1736,2021,12,RB,Kyle Juszczyk,SF,15,21,0,0,0,0,0.0,1,1,1.0,11,11.0,0,1.0,0,1,2.1,2.1,0.02
1737,2021,12,RB,Nyheim Hines,CLE,15,22,0,0,0,0,0.0,1,1,1.0,9,9.0,0,1.0,0,1,1.9,1.9,0.0
1738,2021,12,RB,Salvon Ahmed,MIA,15,23,0,0,0,0,0.0,1,1,1.0,9,9.0,0,1.0,0,1,1.9,1.9,0.01
1739,2021,12,RB,D'Onta Foreman,CLE,15,24,5,12,2.4,0,0.83,0,0,0.0,0,0,0,0.0,0,1,1.2,1.2,0.19
1740,2021,12,RB,Antonio Gibson,NE,15,25,5,8,1.6,0,0.71,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.66
1741,2021,12,RB,Tevin Coleman,FA,15,26,0,0,0,0,0.0,1,1,1.0,-3,-3.0,0,1.0,0,1,0.7,0.7,0.0
1742,2021,12,RB,Alex Collins,FA,15,27,1,5,5.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.19
1743,2021,12,RB,Tony Jones Jr.,ARI,15,28,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1744,2021,12,RB,Aaron Jones,MIN,15,29,1,4,4.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.91
1745,2021,12,RB,Carlos Hyde,FA,15,30,1,4,4.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1746,2021,12,RB,Rhamondre Stevenson,NE,15,31,2,4,2.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.82
1747,2021,12,RB,Kenyan Drake,FA,15,32,1,4,4.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1748,2021,12,RB,Dalvin Cook,BAL,15,33,2,4,2.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.1
1749,2021,12,RB,James Robinson,NO,15,34,1,4,4.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1750,2021,12,RB,Christian McCaffrey,SF,15,35,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,1.0
1751,2021,12,RB,Latavius Murray,BUF,15,36,2,4,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.08
1752,2021,12,RB,Melvin Gordon III,FA,15,37,2,3,1.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
1753,2021,12,RB,Ty Johnson,BUF,15,38,1,2,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.01
1754,2021,12,RB,David Montgomery,DET,15,39,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.92
1755,2021,12,RB,David Johnson,FA,15,40,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
1756,2021,12,RB,Dontrell Hilliard,FA,15,41,1,1,1.0,0,0.17,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1757,2021,12,RB,Devin Singletary,NYG,15,42,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.83
1758,2021,12,RB,Dare Ogunbowale,FA,15,43,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
1759,2021,12,RB,Patrick Ricard,BAL,15,44,0,0,0,0,0.0,0,1,0.0,0,0,0,0.5,0,1,0.0,0.0,0.0
1760,2021,12,RB,Matt Breida,NYG,15,45,1,-1,-1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
1761,2021,12,RB,Leonard Fournette,FA,10,1,6,11,1.8,2,0.86,2,2,1.0,9,4.5,1,1.0,0,1,22.0,22.0,0.02
1762,2021,12,RB,J.D. McKissic,FA,10,2,1,10,10.0,1,0.2,2,2,1.0,10,5.0,1,1.0,0,1,16.0,16.0,0.0
1763,2021,12,RB,Joe Mixon,HOU,10,3,5,11,2.2,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.1,13.1,0.99
1764,2021,12,RB,Myles Gaskin,MIN,10,4,4,10,2.5,2,1.0,0,0,0.0,0,0,0,0.0,0,1,13.0,13.0,0.0
1765,2021,12,RB,AJ Dillon,GB,10,5,3,4,1.3,0,1.0,1,1,1.0,5,5.0,1,1.0,0,1,7.9,7.9,0.4
1766,2021,12,RB,Darrell Henderson Jr.,FA,10,6,1,2,2.0,0,1.0,1,1,1.0,6,6.0,1,1.0,0,1,7.8,7.8,0.03
1767,2021,12,RB,Alexander Mattison,LV,10,7,3,9,3.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.41
1768,2021,12,RB,Josh Jacobs,GB,10,8,3,9,3.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.9,6.9,0.97
1769,2021,12,RB,Cordarrelle Patterson,PIT,10,9,1,7,7.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.7,6.7,0.01
1770,2021,12,RB,Javonte Williams,DEN,10,10,3,6,2.0,1,0.6,0,0,0.0,0,0,0,0.0,0,1,6.6,6.6,0.88
1771,2021,12,RB,Jonathan Taylor,IND,10,11,1,4,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.99
1772,2021,12,RB,Austin Walter,LV,10,12,2,4,2.0,1,0.67,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.0
1773,2021,12,RB,Elijah Mitchell,SF,10,13,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.1
1774,2021,12,RB,Boston Scott,PHI,10,14,2,2,1.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,6.2,6.2,0.0
1775,2021,12,RB,Ronald Jones II,FA,10,15,1,1,1.0,1,0.14,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
1776,2021,12,RB,Ezekiel Elliott,NE,10,16,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.47
1777,2021,12,RB,D'Onta Foreman,CLE,10,17,4,8,2.0,0,0.8,0,0,0.0,0,0,0,0.0,0,1,0.8,0.8,0.19
1778,2021,12,RB,Devonta Freeman,FA,10,18,2,6,3.0,0,0.67,0,0,0.0,0,0,0,0.0,0,1,0.6,0.6,0.0
1779,2021,12,RB,Rhamondre Stevenson,NE,10,19,2,4,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.82
1780,2021,12,RB,James Robinson,NO,10,20,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.0
1781,2021,12,RB,Dalvin Cook,BAL,10,21,2,4,2.0,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.1
1782,2021,12,RB,Christian McCaffrey,SF,10,22,1,4,4.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,1.0
1783,2021,12,RB,Damien Harris,FA,10,23,2,4,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.4,0.4,0.05
1784,2021,12,RB,Melvin Gordon III,FA,10,24,2,3,1.5,0,0.4,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
1785,2021,12,RB,Antonio Gibson,NE,10,25,4,3,0.8,0,0.8,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.66
1786,2021,12,RB,Ty Johnson,BUF,10,26,1,2,2.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.01
1787,2021,12,RB,David Johnson,FA,10,27,1,2,2.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
1788,2021,12,RB,Dontrell Hilliard,FA,10,28,1,1,1.0,0,0.2,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1789,2021,12,RB,Devin Singletary,NYG,10,29,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.83
1790,2021,12,RB,Latavius Murray,BUF,10,30,1,0,0.0,0,0.33,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.08
1791,2021,12,RB,Patrick Ricard,BAL,10,31,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
1792,2021,12,RB,Matt Breida,NYG,10,32,1,-1,-1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,-0.1,-0.1,0.01
1793,2021,12,RB,Leonard Fournette,FA,5,1,5,10,2.0,2,0.83,1,1,1.0,4,4.0,1,1.0,0,1,20.4,20.4,0.02
1794,2021,12,RB,Myles Gaskin,MIN,5,2,2,6,3.0,2,1.0,0,0,0.0,0,0,0,0.0,0,1,12.6,12.6,0.0
1795,2021,12,RB,Joe Mixon,HOU,5,3,4,6,1.5,2,1.0,0,0,0.0,0,0,0,0.0,0,1,12.6,12.6,0.99
1796,2021,12,RB,AJ Dillon,GB,5,4,1,0,0.0,0,1.0,1,1,1.0,5,5.0,1,1.0,0,1,7.5,7.5,0.4
1797,2021,12,RB,Jonathan Taylor,IND,5,5,1,4,4.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.99
1798,2021,12,RB,Austin Walter,LV,5,6,2,4,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.4,6.4,0.0
1799,2021,12,RB,Boston Scott,PHI,5,7,2,2,1.0,1,1.0,0,1,0.0,0,0,0,1.0,0,1,6.2,6.2,0.0
1800,2021,12,RB,Elijah Mitchell,SF,5,8,1,2,2.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.2,6.2,0.1
1801,2021,12,RB,Josh Jacobs,GB,5,9,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.97
1802,2021,12,RB,Ronald Jones II,FA,5,10,1,1,1.0,1,0.17,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.0
1803,2021,12,RB,Ezekiel Elliott,NE,5,11,1,1,1.0,1,1.0,0,0,0.0,0,0,0,0.0,0,1,6.1,6.1,0.47
1804,2021,12,RB,J.D. McKissic,FA,5,12,0,0,0,0,0.0,1,1,1.0,0,0.0,0,1.0,0,1,1.0,1.0,0.0
1805,2021,12,RB,D'Onta Foreman,CLE,5,13,3,5,1.7,0,0.75,0,0,0.0,0,0,0,0.0,0,1,0.5,0.5,0.19
1806,2021,12,RB,Melvin Gordon III,FA,5,14,2,3,1.5,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.3,0.3,0.0
1807,2021,12,RB,Devonta Freeman,FA,5,15,1,2,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.0
1808,2021,12,RB,Alexander Mattison,LV,5,16,1,2,2.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.41
1809,2021,12,RB,Antonio Gibson,NE,5,17,2,2,1.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.2,0.2,0.66
1810,2021,12,RB,Dalvin Cook,BAL,5,18,1,1,1.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.1
1811,2021,12,RB,Dontrell Hilliard,FA,5,19,1,1,1.0,0,0.25,0,0,0.0,0,0,0,0.0,0,1,0.1,0.1,0.0
1812,2021,12,RB,Patrick Ricard,BAL,5,20,0,0,0,0,0.0,0,1,0.0,0,0,0,1.0,0,1,0.0,0.0,0.0
1813,2021,12,RB,Devin Singletary,NYG,5,21,1,0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.83
1814,2021,12,RB,Latavius Murray,BUF,5,22,1,0,0.0,0,0.5,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.08
1815,2021,13,RB,Jonathan Taylor,IND,20,1,7,40,5.7,2,0.7,0,0,0.0,0,0,0,0.0,0,1,16.0,16.0,0.99
1816,2021,13,RB,Kenneth Gainwell,PHI,20,2,1,18,18.0,1,0.25,2,2,1.0,0,0.0,0,1.0,0,1,9.8,9.8,0.15
